permno,fyear,EXECID,grantdate,val,security,ret,retlag,portfolio,delta,vega,vested,tobinsq,assets,leverage,cfo,val_lag,time
56223,2003,2621,20030701,6.938285454,0,0.513563165,-0.272690751,9.073264655,4.739825104,4.478529816,0.587073936,0.941201918,7.928081649,0.423517271,0.02933572,6.712646311,11
56223,2003,2621,20030701,7.589954127,1,0.513563165,-0.272690751,9.073264655,4.739825104,4.478529816,0.587073936,0.941201918,7.928081649,0.423517271,0.02933572,7.530132668,11
56223,2004,2621,20040701,7.879134395,0,0.921995664,0.513563165,10.27379763,5.892663586,5.205969276,0.607780272,1.184951454,8.072592167,0.270999253,0.18369334,6.938285454,12
56223,2004,2621,20040701,7.712258014,1,0.921995664,0.513563165,10.27379763,5.892663586,5.205969276,0.607780272,1.184951454,8.072592167,0.270999253,0.18369334,7.589954127,12
56223,2006,14798,20060701,7.057823064,0,-0.287941874,0.101271023,8.73663548,4.351728489,3.295699951,0.394560485,1.239821178,8.188411308,0.184582555,0.148959601,6.960221535,14
56223,2006,14798,20060202,7.204692777,1,0.041815394,0.039807853,8.73663548,4.351728489,3.295699951,0.394560485,1.239821178,8.188411308,0.184582555,0.148959601,7.061926653,14
56223,2007,14798,20070701,6.405185482,0,-0.11846757,-0.287941874,8.731634099,4.455051249,3.81042223,0.46066759,1.051411914,8.142470651,0.178518451,0.051083936,7.057823064,15
56223,2007,14798,20070201,7.246743658,1,-0.309820752,0.041815394,8.731634099,4.455051249,3.81042223,0.46066759,1.051411914,8.142470651,0.178518451,0.051083936,7.204692777,15
56223,2008,14798,20080701,6.49370694,0,-0.556835966,-0.11846757,8.340911121,4.177072928,4.061046967,0.415393331,0.873238188,8.080330291,0.259614709,-0.002793621,6.405185482,16
56223,2008,14798,20080131,5.901066096,1,-0.362239738,-0.259994082,8.340911121,4.177072928,4.061046967,0.415393331,0.873238188,8.080330291,0.259614709,-0.002793621,7.246743658,16
56223,2009,14798,20090701,5.611791447,0,-0.506526338,-0.556835966,6.61983789,2.303883718,2.131391889,0.423599159,0.533437895,7.691519827,0.430222457,-0.04412721,6.49370694,17
56223,2009,14798,20090213,5.716437144,1,-0.853744706,-0.494504173,6.61983789,2.303883718,2.131391889,0.423599159,0.533437895,7.691519827,0.430222457,-0.04412721,5.901066096,17
56223,2010,14798,20100701,6.212551986,0,0.718944253,-0.506526338,8.903408786,4.388706196,3.361106179,0.401579522,0.837132936,7.717974131,0.271982281,0.027779047,5.611791447,18
56223,2010,14798,20100204,6.79108083,1,3.679152229,-0.853744706,8.903408786,4.388706196,3.361106179,0.401579522,0.837132936,7.717974131,0.271982281,0.027779047,5.716437144,18
56223,2011,14798,20110701,6.493758378,0,0.061997628,0.718944253,9.437131075,4.920703862,3.862491228,0.522593073,1.012618692,7.788045707,0.292787607,0.021269022,6.212551986,19
56223,2011,14798,20110203,7.697923682,1,0.352020347,3.679152229,9.437131075,4.920703862,3.862491228,0.522593073,1.012618692,7.788045707,0.292787607,0.021269022,6.79108083,19
59045,1994,7017,19940701,5.830216174,1,-0.159295353,0.332590779,9.784909652,5.219051703,1.773279003,0.956572593,1.69437979,6.335502733,0.126323852,0.13801801,5.481970943,2
59045,1996,7018,19960701,8.594380596,1,-0.014021042,-0.088968613,7.816255426,3.534284068,2.58423915,0.711538462,1.4443894,6.212774418,0.249123174,0.122370676,5.564188509,4
59045,2001,7018,20010701,6.684644441,1,0.06358045,0.028086448,8.493248488,4.620103049,4.191669508,0.198573198,1.31880849,6.620430476,0.296892852,0.110569859,6.410308273,9
59045,2002,7018,20020701,5.612361389,0,-0.106203069,0.06358045,8.953393497,5.092679227,4.529818029,0.218194279,1.477939179,6.627341396,0.223966868,0.129379608,0,10
59045,2002,7018,20020701,6.118319859,1,-0.106203069,0.06358045,8.953393497,5.092679227,4.529818029,0.218194279,1.477939179,6.627341396,0.223966868,0.129379608,6.684644441,10
59045,2003,7018,20030701,6.206071767,0,0.181285608,-0.106203069,8.995864274,5.167566364,4.610758738,0.301658084,1.422150114,6.675518005,0.236235613,0.096165393,5.612361389,11
59045,2003,7018,20030701,5.922671197,1,0.181285608,-0.106203069,8.995864274,5.167566364,4.610758738,0.301658084,1.422150114,6.675518005,0.236235613,0.096165393,6.118319859,11
59045,2004,7018,20040701,6.744206408,0,0.394103514,0.181285608,8.836692704,4.678363166,2.787814801,0.563534091,1.556803129,6.752224814,0.191783514,0.141747857,6.206071767,12
59045,2004,7018,20040701,5.469038279,1,0.394103514,0.181285608,8.836692704,4.678363166,2.787814801,0.563534091,1.556803129,6.752224814,0.191783514,0.141747857,5.922671197,12
59045,2005,7018,20050701,6.783098674,0,0.213166249,0.394103514,9.992210259,5.826370021,2.743139969,0.334018729,1.738247746,6.808680522,0.13909898,0.148253546,6.744206408,13
59045,2005,7018,20050701,5.989697345,1,0.213166249,0.394103514,9.992210259,5.826370021,2.743139969,0.334018729,1.738247746,6.808680522,0.13909898,0.148253546,5.469038279,13
59045,2006,7018,20060215,6.361826123,1,0.334739914,0.362586672,9.967044861,5.549693586,2.399786316,0.751196664,1.797003231,6.933956996,0.108543373,0.156942548,5.989697345,14
59045,2007,7018,20070701,7.080563393,0,0.202497705,0.276404389,9.854198043,5.409527224,2.809086295,0.612175341,1.925416731,7.148439293,0.126811194,0.146618198,0,15
59045,2007,7018,20070126,6.462896074,1,0.205784296,0.22925104,9.854198043,5.409527224,2.809086295,0.612175341,1.925416731,7.148439293,0.126811194,0.146618198,6.361826123,15
59045,2008,7018,20080701,7.109372799,0,0.145523961,0.202497705,10.20877935,5.775614285,3.061968417,0.647483438,2.201203013,7.26646066,0.094444303,0.185463359,7.080563393,16
59045,2008,7018,20080208,6.375059212,1,0.186473192,0.135230896,10.20877935,5.775614285,3.061968417,0.647483438,2.201203013,7.26646066,0.094444303,0.185463359,6.462896074,16
59045,2009,7018,20090701,6.995473073,0,-0.231879568,0.145523961,9.33604167,4.818090707,3.241879949,0.571401238,1.375733433,7.331124481,0.117793057,0.171933798,7.109372799,17
59045,2009,7018,20090130,6.252134609,1,-0.48612903,0.239110512,9.33604167,4.818090707,3.241879949,0.571401238,1.375733433,7.331124481,0.117793057,0.171933798,6.375059212,17
59045,2010,7018,20100701,7.093354791,0,0.034824984,-0.231879568,9.723522952,5.253684254,3.626498095,0.618379851,1.502871832,7.400597975,0.081442903,0.209609737,6.995473073,18
59045,2010,7018,20100201,6.38126777,1,0.491430952,-0.518865633,9.723522952,5.253684254,3.626498095,0.618379851,1.502871832,7.400597975,0.081442903,0.209609737,6.252134609,18
59045,2011,7018,20110701,7.101346428,0,0.513615866,0.034824984,10.0301201,5.577716881,3.930314397,0.672903734,1.670266895,7.49328217,0.066755306,0.149909258,7.093354791,19
59045,2011,7018,20110131,6.398132986,1,0.436473628,0.346733622,10.0301201,5.577716881,3.930314397,0.672903734,1.670266895,7.49328217,0.066755306,0.149909258,6.38126777,19
59045,2012,7018,20120701,7.09499804,0,-0.096527258,0.513615866,10.44946096,5.982529903,3.538707208,0.712007254,1.752483341,7.993421123,0.154586359,0.173819471,7.101346428,20
59045,2012,7018,20120215,6.489522829,1,0.238041806,0.671549266,10.44946096,5.982529903,3.538707208,0.712007254,1.752483341,7.993421123,0.154586359,0.173819471,6.398132986,20
61516,1999,17429,19990701,5.380124175,1,-0.047770865,-0.085376165,10.46181821,5.914148941,2.791041012,0.948338734,1.109466674,5.908895108,0.126947824,0.077683616,5.832020485,7
61516,2000,17429,20000701,6.22773478,1,-0.184199327,-0.047770865,10.56497577,6.014642962,2.960919456,0.947413721,1.094720025,6.507071721,0.356685428,0.122464259,5.664217306,8
61516,2006,17433,20060403,7.868484223,1,0.300172631,-0.195665841,10.01702637,5.598905753,4.397421137,0.599016537,1.741811855,7.263737383,0.172658377,0.077790118,7.772918373,14
61516,2007,17433,20070701,6.844282856,0,0.072242694,0.049816621,10.38229618,6.019219991,4.432056753,0.594585147,1.856784549,7.37598734,0.144637178,0.082875713,0,15
61516,2007,17433,20070801,7.176047929,1,0.094806713,0.271633161,10.38229618,6.019219991,4.432056753,0.594585147,1.856784549,7.37598734,0.144637178,0.082875713,7.88398457,15
61516,2008,17433,20080701,7.009408933,0,0.168959025,0.072242694,10.68815432,6.309080885,4.542019114,0.635410449,1.920082979,7.587104707,0.120833974,0.12002496,6.844282856,16
61516,2008,17433,20080611,7.323484388,1,0.038929779,0.108536317,10.68815432,6.309080885,4.542019114,0.635410449,1.920082979,7.587104707,0.120833974,0.12002496,7.176047929,16
61516,2009,17433,20090701,6.808553537,0,-0.138732661,0.168959025,10.26401869,5.96018798,5.239429835,0.685738753,1.49907042,7.619853744,0.149167214,0.097064101,7.009408933,17
61516,2009,17433,20090610,7.190432268,1,-0.076547983,0.038929779,10.26401869,5.96018798,5.239429835,0.685738753,1.49907042,7.619853744,0.149167214,0.097064101,7.323484388,17
61516,2010,17433,20100701,6.923471135,0,0.142517153,-0.138732661,10.93409688,6.531494278,5.20140336,0.779006997,1.550281093,7.838679616,0.189009702,0.159564004,6.808553537,18
61516,2010,17433,20100908,7.288740242,1,-0.01827757,-0.07909032,10.93409688,6.531494278,5.20140336,0.779006997,1.550281093,7.838679616,0.189009702,0.159564004,7.190432268,18
61516,2011,17433,20110701,7.091509143,0,0.224560579,0.142517153,11.06681478,6.662676307,5.360161766,0.806737442,1.442684467,8.027399504,0.218232144,0.089086,6.923471135,19
61516,2011,17433,20111104,7.430832216,1,0.008231561,-0.037687626,11.06681478,6.662676307,5.360161766,0.806737442,1.442684467,8.027399504,0.218232144,0.089086,7.288740242,19
61516,2012,17433,20120701,7.247993273,0,-0.118653898,0.224560579,11.17080296,6.775790622,5.597195106,0.849140222,1.310949841,8.03844843,0.180432634,0.084830565,7.091509143,20
61516,2012,17433,20120912,7.318115549,1,0.173858838,0.000728183,11.17080296,6.775790622,5.597195106,0.849140222,1.310949841,8.03844843,0.180432634,0.084830565,7.430832216,20
61815,1994,688,19940701,6.166380233,1,0.006011691,0.44815378,7.469729598,3.325275834,2.66675938,0.453219856,1.8500706,6.974475169,0.278034768,0.222788238,5.93962574,2
61815,1995,688,19950701,6.434907423,1,-0.137282006,0.006011691,7.711831748,3.539698024,2.87489642,0.560796305,1.884565182,6.840028748,0.214268205,0.176612085,6.166380233,3
61815,1996,688,19960701,7.179336747,1,0.495508741,-0.137282006,8.207448338,4.027539081,3.339197562,0.614582204,2.099656937,6.897882705,0.18151404,0.255935624,6.434907423,4
61815,1997,688,19970701,7.32864111,1,-0.00271005,0.495508741,9.0070945,4.741113299,3.371384719,0.59779363,2.021514989,7.579647158,0.214366126,0.385113468,7.179336747,5
61815,1998,688,19980701,7.142799585,1,-0.272597757,-0.00271005,8.911702798,4.712518422,4.036911679,0.632536311,1.635942909,7.537155092,0.210211266,0.227687847,7.32864111,6
61815,1999,688,19990701,6.791308914,1,-0.125077513,-0.272597757,8.55873683,4.380664358,4.236341699,0.646941832,1.451388502,7.430754503,0.304493321,0.172902035,7.142799585,7
61815,2000,688,20000701,5.688968175,1,-0.031877819,-0.125077513,8.822903823,4.533537253,4.125146759,0.703727525,1.371855992,7.280250126,0.235498028,0.192099426,6.791308914,8
61815,2002,14597,20020701,7.357923804,1,-0.1634187,0.153496135,7.983020185,3.709274912,3.589578591,0.204680702,1.403858805,7.816355716,0.253258755,0.33830616,7.461515811,10
61815,2003,14597,20030701,7.313403292,1,0.158258068,-0.1634187,8.393899842,4.185224846,4.097646774,0.347072057,1.419263136,7.912428614,0.263003268,0.205573487,7.357923804,11
61815,2004,14597,20040701,2.498151877,0,0.494286267,0.158258068,8.772628462,4.73447133,4.375809752,0.522665814,1.516279305,7.952843366,0.215693993,0.220793659,0,12
61815,2004,14597,20040701,6.742234709,1,0.494286267,0.158258068,8.772628462,4.73447133,4.375809752,0.522665814,1.516279305,7.952843366,0.215693993,0.220793659,7.313403292,12
61815,2005,14597,20050701,3.321432413,0,0.451476271,0.494286267,9.402731555,5.313420443,4.155377518,0.665960906,1.632936476,8.144438516,0.156560108,0.251643801,2.498151877,13
61815,2005,14597,20050701,6.549122895,1,0.451476271,0.494286267,9.402731555,5.313420443,4.155377518,0.665960906,1.632936476,8.144438516,0.156560108,0.251643801,6.742234709,13
61815,2006,14597,20060201,7.348815911,1,0.196892461,0.416122234,9.992060934,5.764921959,4.208303255,0.760863331,1.449147182,9.091447934,0.157826818,0.361540859,7.07888763,14
61815,2007,14597,20070201,8.280075695,1,0.30532644,0.196892461,10.40790396,6.11701694,4.351268888,0.811876662,1.452380334,9.168437064,0.129309729,0.21237407,7.348815911,15
61815,2008,14597,20080201,8.196523664,1,0.292826937,0.30532644,11.17186608,6.799913604,4.635151778,0.72929228,1.820537946,9.290250394,0.095145632,0.210527891,8.280075695,16
61815,2009,14597,20090130,7.906234818,1,-0.337211908,0.303824458,10.57961008,6.334209366,5.624578621,0.727352419,1.180852492,9.424241342,0.154954186,0.210970542,8.196523664,17
61815,2010,14597,20100201,8.13875765,1,0.588375087,-0.420947611,11.19349037,6.883132507,5.634738798,0.722125359,1.53393927,9.376532547,0.112471711,0.121770026,7.906234818,18
61815,2011,14597,20110201,8.253467502,1,0.271739298,0.588375087,11.28541234,6.938462794,5.780830074,0.727811396,1.630182442,9.494240301,0.104932167,0.164817481,8.13875765,19
61815,2012,14597,20120201,8.194728334,1,0.052192828,0.271739298,11.31597773,7.034339162,5.994644978,0.773976508,1.579473899,9.707776759,0.172064166,0.163379009,8.253467502,20
64135,2003,20435,20030101,4.855928904,0,-0.341880014,-0.163926833,8.312996218,4.043989128,3.905084128,0.468464865,1.470021162,5.642492006,0,0.2204164,0,11
64135,2005,20435,20050101,7.629375235,0,0.057391193,1.473765411,9.179141574,4.94025898,4.187655755,0.8688808,2.684574177,5.981414211,0.108448946,-0.103425875,5.871340022,13
64135,2005,20435,20050101,7.401689302,1,0.057391193,1.473765411,9.179141574,4.94025898,4.187655755,0.8688808,2.684574177,5.981414211,0.108448946,-0.103425875,6.212795647,13
64135,2008,20435,20070919,6.44968774,1,0.623616532,-0.008916354,11.99488452,7.443742366,4.495775583,0.954211636,2.539423517,6.487227293,0.069064921,0.22587386,6.528552595,16
64135,2009,20435,20090101,7.088858594,0,-0.41588702,0.357072002,11.89431598,7.334679974,4.648377759,0.973083001,2.27300893,6.651184202,0.06547655,0.283971328,0,17
64135,2009,20435,20080918,6.67168697,1,-0.09892277,0.623616532,11.89431598,7.334679974,4.648377759,0.973083001,2.27300893,6.651184202,0.06547655,0.283971328,6.44968774,17
64135,2010,20435,20100101,6.426054706,0,0.661345785,-0.41588702,9.883241736,5.57759018,4.803288881,0.788103724,2.120200935,6.753437919,0.063364652,0.231914068,7.088858594,18
64135,2010,20435,20100101,6.618999295,1,0.661345785,-0.41588702,9.883241736,5.57759018,4.803288881,0.788103724,2.120200935,6.753437919,0.063364652,0.231914068,6.67168697,18
64135,2011,20435,20110101,6.456003271,0,0.127858636,0.661345785,9.54567454,5.156078557,4.187383898,0.689431467,2.463753724,6.915723449,0,0.152219626,6.426054706,19
64135,2011,20435,20110101,6.743289159,1,0.127858636,0.661345785,9.54567454,5.156078557,4.187383898,0.689431467,2.463753724,6.915723449,0,0.152219626,6.618999295,19
64135,2012,20435,20120101,7.148353606,0,-0.479127475,0.127858636,9.345909577,5.012267566,4.3306348,0.777523357,1.849656886,6.953970703,0,0.156007944,6.456003271,20
64135,2012,20435,20120101,7.512912562,1,-0.479127475,0.127858636,9.345909577,5.012267566,4.3306348,0.777523357,1.849656886,6.953970703,0,0.156007944,6.743289159,20
64311,1993,691,19930701,6.601496305,1,0.059151078,0.163671211,7.753187625,3.541649338,2.48123685,0.70751254,1.419379357,9.249705306,0.121736144,0.094421616,0,1
64311,1994,691,19940701,6.782358668,1,-0.064418905,0.059151078,8.261090531,4.153356316,3.245609728,0.644908431,1.488906396,9.261109529,0.111389918,0.084092111,6.601496305,2
64311,1995,691,19950701,6.654367481,1,0.087444375,-0.064418905,8.192170856,4.26863368,3.529354595,0.735591383,1.319838694,9.267552118,0.119126778,0.108775832,6.782358668,3
64311,1996,691,19960701,6.702478423,1,0.053992513,0.087444375,8.91693265,5.090269221,4.108145795,0.805230724,1.496386396,9.297050037,0.103212478,0.11687036,6.654367481,4
64311,1997,691,19970701,6.784228032,1,0.297472529,0.053992513,9.330906368,5.296506499,3.444326784,0.849378309,1.528269507,9.342893787,0.108916341,0.110474287,6.702478423,5
64311,1998,691,19980701,7.598994611,1,-0.233384516,0.297472529,9.703201011,5.582397789,4.267114761,0.883363675,1.349177378,9.761405421,0.319802087,0.10073228,6.784228032,6
64311,1999,691,19990701,7.900159604,1,-0.065650429,-0.233384516,9.896891274,5.768701935,5.143598353,0.807731649,1.335619029,9.808132372,0.3139832,0.05129683,7.598994611,7
64311,2000,691,20000701,7.779612089,1,-0.400396206,-0.065650429,9.62437034,5.473887306,5.276898118,0.786415062,1.099375636,9.865318286,0.380806466,0.029317932,7.900159604,8
64311,2001,691,20010701,7.928839692,1,0.029283548,-0.400396206,9.489914037,5.256326479,5.119343274,0.771074849,0.962529028,9.850982999,0.418068467,0.069714286,7.779612089,9
64311,2002,691,20020701,8.70041123,1,-0.017577982,0.029283548,9.993619662,5.760164725,5.581155905,0.803693406,1.050587113,9.874007247,0.374112135,0.034464587,7.928839692,10
64311,2003,691,20030701,8.053060296,0,-0.06335104,-0.017577982,10.32920833,6.105339319,5.957287428,0.804656567,1.063931156,9.901335238,0.370999926,0.041353384,0,11
64311,2003,691,20030701,7.997419894,1,-0.06335104,-0.017577982,10.32920833,6.105339319,5.957287428,0.804656567,1.063931156,9.901335238,0.370999926,0.041353384,8.70041123,11
64311,2004,691,20040701,8.180040724,0,0.368477617,-0.06335104,10.67771168,6.526499985,6.200556103,0.874834722,1.110447099,9.932900713,0.344369714,0.052816196,8.053060296,12
64311,2004,691,20040701,7.333175341,1,0.368477617,-0.06335104,10.67771168,6.526499985,6.200556103,0.874834722,1.110447099,9.932900713,0.344369714,0.052816196,7.997419894,12
64311,2005,691,20050701,8.228870914,0,0.356036504,0.368477617,11.21497335,7.021286658,5.843959285,0.862524452,1.262702522,10.11662117,0.240785457,0.080646728,8.180040724,13
64311,2005,691,20050701,7.23619413,1,0.356036504,0.368477617,11.21497335,7.021286658,5.843959285,0.862524452,1.262702522,10.11662117,0.240785457,0.080646728,7.333175341,13
64311,2007,21199,20070701,8.91385298,0,0.180439947,0.116045639,9.836906225,5.484422383,3.938377082,0.512086852,1.398465184,10.16696658,0.18497633,0.085302193,8.911226539,15
64311,2007,21199,20070125,7.781595024,1,-0.051520068,0.376995226,9.836906225,5.484422383,3.938377082,0.512086852,1.398465184,10.16696658,0.18497633,0.085302193,7.25169794,15
64311,2008,21199,20080701,8.820199939,0,0.30057788,0.180439947,9.880675941,5.608352093,4.668106083,0.498836984,1.359730383,10.17141325,0.182875417,0.08963424,8.91385298,16
64311,2008,21199,20080124,7.628034332,1,0.050124964,-0.051520068,9.880675941,5.608352093,4.668106083,0.498836984,1.359730383,10.17141325,0.182875417,0.08963424,7.781595024,16
64311,2009,21199,20090701,8.809409867,0,-0.404316375,0.30057788,9.807621733,5.558828492,5.162279686,0.352219132,1.28992899,10.17724817,0.200464236,0.103847919,8.820199939,17
64311,2009,21199,20090129,7.299364154,1,-0.306164372,0.050124964,9.807621733,5.558828492,5.162279686,0.352219132,1.28992899,10.17724817,0.200464236,0.103847919,7.628034332,17
64311,2010,21199,20100701,8.733883968,0,0.29633973,-0.404316375,10.12619442,5.837619052,5.327812351,0.335216886,1.328511396,10.2172028,0.200384882,0.070730502,8.809409867,18
64311,2010,21199,20100129,7.436612138,1,0.221191872,-0.306164372,10.12619442,5.837619052,5.327812351,0.335216886,1.328511396,10.2172028,0.200384882,0.070730502,7.299364154,18
64311,2011,21199,20110701,8.582199915,0,0.342115334,0.29633973,10.49044512,6.183805934,5.533896962,0.509099945,1.41776459,10.24707726,0.179041563,0.099163287,8.733883968,19
64311,2011,21199,20110127,7.435309081,1,0.296305769,0.221191872,10.49044512,6.183805934,5.533896962,0.509099945,1.41776459,10.24707726,0.179041563,0.099163287,7.436612138,19
64311,2012,21199,20120701,8.588453198,0,-0.023242222,0.342115334,10.77398464,6.469604538,5.740953129,0.588954716,1.496212908,10.25902685,0.179700079,0.114436682,8.582199915,20
64311,2012,21199,20120126,7.320878143,1,0.177983421,0.296305769,10.77398464,6.469604538,5.740953129,0.588954716,1.496212908,10.25902685,0.179700079,0.114436682,7.435309081,20
67193,1997,13898,19970301,6.205996922,1,0.467076075,0.412968791,8.755139113,4.31768284,2.3072754,0.796607402,1.47178864,5.708239195,0.166350328,0.11856202,5.664016028,5
67193,1998,13898,19980301,5.815852233,1,0.364485785,0.467076075,9.309116655,4.84070923,2.632512111,0.841405733,1.624076148,5.922527031,0.191957998,0.117353666,6.205996922,6
67193,2000,13899,20000301,5.91072037,1,0.289678228,-0.567217037,8.1909283,3.802182693,2.951554439,0.764138705,1.208336708,6.204258728,0.320528472,0.078767205,6.006774054,8
67193,2001,13899,20010301,6.217107873,1,0.025034789,0.289678228,8.338863594,3.938903871,3.123371852,0.766608456,1.190430702,6.207943942,0.301427878,0.072977329,5.91072037,9
67193,2002,13899,20020301,6.13086001,1,0.038143413,0.025034789,8.188649077,3.890193614,3.456438405,0.708904608,1.204286009,6.494147106,0.325594723,0.062508196,6.217107873,10
67193,2003,13899,20030301,6.032704221,1,-0.516880941,0.038143413,8.056156256,3.748813583,3.410231425,0.781848326,1.015444783,6.527507524,0.300685468,0.067458274,6.13086001,11
67193,2007,27297,20070301,5.436991761,0,0.646733281,-0.056744129,8.12024738,3.66885261,2.142457407,0.545156907,1.204506224,6.550112724,0.125462709,0.054706315,6.464339051,15
67193,2007,27297,20070301,5.43263374,1,0.646733281,-0.056744129,8.12024738,3.66885261,2.142457407,0.545156907,1.204506224,6.550112724,0.125462709,0.054706315,5.266032392,15
67193,2008,27297,20080301,5.616356466,0,0.690471252,0.646733281,8.977304085,4.491982098,2.17843396,0.619402632,1.631269447,6.70581411,0.077421464,0.093241953,5.436991761,16
67193,2008,27297,20080301,6.292791448,1,0.690471252,0.646733281,8.977304085,4.491982098,2.17843396,0.619402632,1.631269447,6.70581411,0.077421464,0.093241953,5.43263374,16
67193,2009,27297,20090301,5.517095403,0,-0.542415892,0.690471252,9.365870621,4.848802395,2.838343947,0.540449258,2.221737748,6.763558065,0.017503356,0.109735671,5.616356466,17
67193,2009,27297,20081008,6.199560341,1,-0.448751321,0.795991361,9.365870621,4.848802395,2.838343947,0.540449258,2.221737748,6.763558065,0.017503356,0.109735671,6.292791448,17
67193,2010,27297,20100301,6.393766324,0,0.563893726,-0.542415892,8.922400291,4.437104279,3.161247796,0.574475598,1.368382866,6.681925623,0.027933751,0.059973379,5.517095403,18
67193,2010,27297,20100301,6.47863972,1,0.563893726,-0.542415892,8.922400291,4.437104279,3.161247796,0.574475598,1.368382866,6.681925623,0.027933751,0.059973379,6.199560341,18
67193,2011,27297,20110301,6.760820171,0,0.925302699,0.563893726,8.968578625,4.51434096,3.530497202,0.725584546,1.3717725,6.706888009,0.00025429,0.111040416,6.393766324,19
67193,2011,27297,20101005,6.348167321,1,0.247224455,0.131148147,8.968578625,4.51434096,3.530497202,0.725584546,1.3717725,6.706888009,0.00025429,0.111040416,6.47863972,19
67193,2012,27297,20120301,6.760838703,0,0.130048344,0.925302699,9.708045272,5.250406523,3.773258459,0.871153869,1.66639732,7.367687108,0.000168698,0.123678584,6.760820171,20
67193,2012,27297,20120301,6.113754367,1,0.130048344,0.925302699,9.708045272,5.250406523,3.773258459,0.871153869,1.66639732,7.367687108,0.000168698,0.123678584,6.348167321,20
69550,2003,24999,20031001,8.724430913,0,0.705903654,-0.164536537,10.59604855,6.13185134,5.09325686,0.486594117,3.155839397,7.465210449,,0.193691509,0,11
69550,2007,24999,20070701,7.790560786,0,-0.305789347,0.210450151,10.03240421,5.836096303,5.047893574,0.889037012,1.846892881,8.355818783,0.239882415,0.208600148,8.159159039,15
69550,2007,24999,20070727,8.617236386,1,-0.305789347,0.210450151,10.03240421,5.836096303,5.047893574,0.889037012,1.846892881,8.355818783,0.239882415,0.208600148,7.461340724,15
69550,2008,24999,20080701,8.25811257,0,-0.21390485,-0.305789347,9.69928068,5.656252162,5.589704659,0.597634965,1.077260892,9.337340885,0.429787906,0.039420367,7.790560786,16
69550,2008,24999,20080318,7.885178509,1,-0.472412377,-0.140401952,9.69928068,5.656252162,5.589704659,0.597634965,1.077260892,9.337340885,0.429787906,0.039420367,8.617236386,16
69550,2009,24999,20090701,8.006704844,0,0.007503318,-0.21390485,9.604925019,5.510375056,5.571100055,0.552846883,1.029911104,9.250604675,0.496203263,0.033862507,8.25811257,17
69550,2009,24999,20090327,7.935789704,1,0.139338684,-0.472412377,9.604925019,5.510375056,5.571100055,0.552846883,1.029911104,9.250604675,0.496203263,0.033862507,7.885178509,17
69550,2010,24999,20100701,8.716207807,0,0.314419292,0.007503318,10.6208065,6.439589731,5.985917207,0.61825174,1.233151691,9.287554529,0.38855994,0.058125187,8.006704844,18
69550,2010,24999,20100303,8.354139891,1,0.686675085,0.139338684,10.6208065,6.439589731,5.985917207,0.61825174,1.233151691,9.287554529,0.38855994,0.058125187,7.935789704,18
69550,2011,24999,20110701,8.81744681,0,0.306092712,0.314419292,10.98031417,6.761126265,6.151593619,0.710938032,1.486542584,9.353384227,0.316656076,0.086227267,8.716207807,19
69550,2011,24999,20110302,8.223262877,1,-0.005167361,0.686675085,10.98031417,6.761126265,6.151593619,0.710938032,1.486542584,9.353384227,0.316656076,0.086227267,8.354139891,19
75591,2002,20715,20020701,7.194637736,1,-0.060607079,-0.065292603,9.05360513,4.842485191,4.514147051,0.243186083,1.785893963,6.733168531,0.191800483,0.141397423,6.998775369,10
75591,2003,20715,20030701,7.013675045,1,0.171761684,-0.060607079,9.497261322,5.226653092,4.814485704,0.215068493,1.596323398,6.837386461,0.162186631,0.129237581,7.194637736,11
75591,2004,20715,20040701,7.219005573,1,0.282542278,0.171761684,9.749661821,5.551738524,4.918064357,0.343421053,1.81165201,6.868743104,0.101432629,0.119957038,7.013675045,12
75591,2006,27464,20060404,7.205473685,1,0.310604099,0.153855555,9.436378837,5.05981163,3.876222911,0.103782575,2.082923162,7.127035377,0.061756151,0.122135191,6.613602031,14
75591,2007,27464,20070403,7.203606725,1,-0.016725519,0.310604099,9.673920435,5.341275264,4.240867576,0.234585788,1.937564688,7.421668731,0.111814581,0.128623672,7.205473685,15
75591,2008,27464,20080408,7.056360104,1,0.013041209,-0.016725519,9.886917107,5.608953115,4.552917202,0.360094541,1.897030384,7.596188366,0.120480237,0.118048552,7.203606725,16
75591,2009,27464,20090224,6.865899558,1,-0.36931889,-0.16454598,9.841606981,5.4751116,4.906134625,0.387196159,1.35460427,7.685848664,0.187920937,0.112651626,7.056360104,17
75591,2010,27464,20100302,7.35464264,1,0.507357634,-0.297856121,10.26894032,5.905850459,5.114270016,0.506209767,1.597720523,7.649291115,0.119352015,0.097656729,6.865899558,18
75591,2011,27464,20110222,7.465999458,1,0.326327982,0.597802141,10.57739629,6.21457378,5.363807431,0.525774223,1.770425432,7.775987479,0.125194072,0.087923354,7.35464264,19
75592,2003,22941,20030701,6.356966557,1,-0.060171043,0.013435487,9.282209175,4.76694415,3.667750999,0.672741553,1.499124085,8.364042012,0.291146931,0.08927705,6.54480132,11
75592,2004,22941,20040701,6.855244678,1,0.138870058,-0.060171043,9.636782224,5.162214687,4.228675199,0.687839864,1.787872122,8.386628821,0.263151352,0.086034041,6.356966557,12
75592,2005,22941,20050701,6.926916624,1,0.172917331,0.138870058,10.01311607,5.553055467,4.447842283,0.705642712,2.101285519,8.384575667,0.204904044,0.136767723,6.855244678,13
